Restaurant Name,Restaurant Area,Restaurant Rating,Restaurant Review,Latitude,Longitude,Website,Restaurant Address,Price for 2,Additional Info,Province,City,District/Kecamatan,Delivery Service,Place Type,Cuisine Regionality,Cuisines,alkoholtersedia,areamerokok,bawapulangtersedia,brunch,buffet,dessertsandbakes,didalamruangan,hanyabawapulang,hanyabir,hanyauntukreservasimeja,hanyawinedanbir,kehidupanmalam,liveentertainment,livemusic,makandengangrup,makanmewah,menyediakancocktail,parkirgratis,parkirvalettersedia,prasmanan,ramahuntukanak,ramahvegetarian,reservasimejadirekomendasikan,rooftop,ruangpribaditersedia,ruangsholat,sarapan,tempatdudukdiluar,wifitersedia
Le Burger,SCBD,4.3,383,-6.225483855399999,106.80800981799999,https://www.zomato.com/id/jakarta/le-burger-scbd,"Alila Hotel, Lot 11 Jl. Jenderal Sudirman Kav. 52-53, SCBD, Jakarta",400000,"['Alkohol Tersedia', 'Di dalam ruangan', 'Parkir Valet Tersedia', 'Reservasi meja direkomendasikan', 'Area Merokok', 'Bawa Pulang Tersedia']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,['Casual Dining'],['Barat'],"['Makanan Cepat Saji', 'Burger']",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Marché Movenpick,Puri Indah,4.0,135,-6.187436,106.738828,https://www.zomato.com/id/jakarta/marché-movenpick-puri-indah,"Lippo Mall Puri @ The St. Moritz, Lantai Ground, Jl. Puri Indah Boulevard Blok U No. 1, Puri Indah, Jakarta",300000,"['Pesan Antar', 'Sarapan', 'Di dalam ruangan', 'Parkir Valet Tersedia', 'Area Merokok', 'Hanya Bir', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Barat,Kembangan,No,['Casual Dining'],"['Eropa', 'Barat']",['Kopi'],0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Ramen Ya!,Tebet,4.1,647,-6.222935,106.842525,https://www.zomato.com/id/jakarta/ramen-ya-1-tebet,"Kota Kasablanka, Lantai Upper Ground, Food Society, Jl. Casablanca Raya, Tebet, Jakarta",120000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Tebet,No,['Quick Bites'],['Jepang'],['Ramen'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shu Guo Yin Xiang,Mangga Besar,4.4,493,-6.147692,106.823851,https://www.zomato.com/id/jakarta/shu-guo-yin-xiang-2-mangga-besar,"Komplek THR Lokasari, Jl. Mangga Besar Raya, Blok B No 6-8, Mangga Besar, Jakarta",250000,"['Ruang Pribadi Tersedia', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Barat,Tamansari,No,['Casual Dining'],['Chinese'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Imperial Shanghai Lamian Xiao Long Bao,Thamrin,4.6,440,-6.194063,106.822333,https://www.zomato.com/id/jakarta/imperial-shanghai-lamian-xiao-long-bao-thamrin,"Plaza Indonesia, Lantai 1, Jl. M. H. Thamrin, Thamrin, Jakarta",450000,"['Bawa Pulang Tersedia', 'Wifi Tersedia', 'Reservasi meja direkomendasikan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Pusat,Menteng,No,['Casual Dining'],['Chinese'],['Dimsum'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SHAMROCK Kitchen & Bar,Tebet,3.0,81,-6.225152,106.84690400000001,https://www.zomato.com/id/jakarta/shamrock-kitchen-bar-tebet,"Jl. Dr. Saharjo No. 266, Tebet, Jakarta",200000,"['Alkohol Tersedia', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Area Merokok', 'Menyediakan cocktail', 'Bawa Pulang Tersedia']",DKI Jakarta,Jakarta Selatan,Tebet,No,['Casual Dining'],['Barat'],['Kopi'],1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Kahyangan Shabu - Shabu Restaurant,Thamrin,4.3,224,-6.193336,106.823629,https://www.zomato.com/id/jakarta/kahyangan-shabu-shabu-restaurant-thamrin,"Wisma Nusantara, Lantai 28, Jl. M. H. Thamrin No. 59, Thamrin, Jakarta",900000,"['Alkohol Tersedia', 'Di dalam ruangan', 'Pemandangan Kota', 'Makan Mewah', 'Reservasi meja direkomendasikan', 'Wifi Tersedia']",DKI Jakarta,Jakarta Pusat,Menteng,No,['Fine Dining'],"['Chinese', 'Jepang']",['Kopi'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Fat Bubble,Tebet,4.1,1125,-6.228461,106.856277,https://www.zomato.com/id/jakarta/fat-bubble-tebet,"Jl. Tebet Timur Dalam 2 No. 47C, Tebet, Jakarta",150000,"['Desserts and Bakes', 'Di dalam ruangan', 'Ruang Sholat', 'Area Merokok', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Selatan,Tebet,No,"['Kafe', 'Dessert Parlor']",['Indonesia'],"['Desserts', 'Bubble Tea']",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Pepperloin Steakhouse,Pantai Indah Kapuk,4.2,254,-6.1140799386,106.754855476,https://www.zomato.com/id/jakarta/pepperloin-steakhouse-pantai-indah-kapuk,"Ruko The Metro, Jl. Mandara Permai VII, Pantai Indah Kapuk, Jakarta",250000,"['Bawa Pulang Tersedia', 'Reservasi meja direkomendasikan', 'Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Utara,Penjaringan,No,['Casual Dining'],"['No Region', 'Barat']","['Tea', 'Steak']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Warung Korea Pop,Bendungan Hilir,4.0,133,-6.2152771427,106.813851669,https://www.zomato.com/id/jakarta/warung-korea-pop-bendungan-hilir,"Jl. Bendungan Jatiluhur 10, Bendungan Hilir, Jakarta",100000,"['Ramah untuk Anak', 'Di dalam ruangan', 'Hanya Bir', 'Bawa Pulang Tersedia', 'Wifi Tersedia', 'Ramah Vegetarian']",DKI Jakarta,Jakarta Pusat,Tanah Abang,No,['Quick Bites'],"['Korea', 'Indonesia']",['Kopi'],0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AW Kitchen by Akira Watanabe,Senayan,4.4,455,-6.225520185,106.80004701,https://www.zomato.com/id/jakarta/aw-kitchen-by-akira-watanabe-senayan,"Plaza Senayan, Lantai 4, Jl. Asia Afrika, Senayan, Jakarta",500000,"['Ruang Pribadi Tersedia', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Live Entertainment', 'Menyediakan cocktail', 'Hanya Bir', 'Wifi Tersedia']",DKI Jakarta,Jakarta Pusat,Tanah Abang,No,['Casual Dining'],"['Jepang', 'Itali']",['Kopi'],0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
